Message Log File Created
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392743838959009813, Message: 
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 搞到我想知
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 菠蘿哥朋友好多
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: ~~屌新之排新機可以排到去2046~~
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 我無乜性癖 荃灣首席清純哥
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 聽住先
Member ID: 593861658401701888, Member Name: sakura_emo, Channel ID: 1392743838959009813, Message: 你地就好啦😭😭如果唔係入主播群友一個朋友都沒😭😭
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 你地就好啦😭😭如果唔係入主播群友一個朋友都沒😭😭
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 你地就好啦😭😭如果唔係入主播群友一個朋友都沒😭😭
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: 而家唔比主bo講
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 你地就好啦😭😭如果唔係入主播群友一個朋友都沒😭😭
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: 秘密來
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 你就好啦
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: <:soyo_2:1400804342893908030>
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 搶先聽<:bocchi_1:1393049648033435729>
Member ID: 593861658401701888, Member Name: sakura_emo, Channel ID: 1392743838959009813, Message: <:soyo_2:1400804342893908030>
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 秘密來
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 秘密來
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: <@879008087560830986> dm
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: ✋😛🤚
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: ok
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 😡😡😡
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 我又要
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392743838959009813, Message: <@879008087560830986> dm
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: # 你最好係
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: 兄弟有啲危險
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 你地就好啦😭😭如果唔係入主播群友一個朋友都沒😭😭
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: # 我真係
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: <@879008087560830986> dm
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 而家非常危險
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 我之前嗰啲都係喺friend到打聽返嚟
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: V我50
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 我轉述
Member ID: 842356691252936704, Member Name: ano_1021, Channel ID: 1392743838959009813, Message: <@304135387381628928> 性癖.w.
Member ID: 842356691252936704, Member Name: ano_1021, Channel ID: 1392743838959009813, Message: https://cdn.discordapp.com/attachments/727443778608168991/1362288098330804426/feel_the_fish.gif
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392743838959009813, Message: 抽筋<:bocchi_1:1393049648033435729>
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392743838959009813, Message: 兩隻腳都
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 並沒有
Member ID: 842356691252936704, Member Name: ano_1021, Channel ID: 1392743838959009813, Message: D:
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: <@842356691252936704> :)
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 籠
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 我人際關係純品，沒有任何複雜的人際關係，所以我對融入你們群組感到擔憂
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 我個friend話比我知
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 我都唔知人可以住籠住得開心
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 你話係就係啦
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: <:mtm_7:1398980723700138016>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: # 屌
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 我人際關係純品，沒有任何複雜的人際關係，所以我對融入你們群組感到擔憂
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 我人際關係純品，沒有任何複雜的人際關係，所以我對融入你們群組感到擔憂
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 人與人之間最基本的信任呢
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 冇
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 又唔信我比真名 又唔信我清純
Member ID: 842356691252936704, Member Name: ano_1021, Channel ID: 1392743838959009813, Message: # 我有好多朋友
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535>
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 前面考慮下 後面絕對唔信
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535>
Member ID: 842356691252936704, Member Name: ano_1021, Channel ID: 1392743838959009813, Message: 🥸
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 啥
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 😛
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: <:bocchi_3:1393084323116355704>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 你就真係唔啱
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: # 我有好多朋友
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 第一個介紹D/s概念比群友
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535> <:mtm_1:1393049251323449535>
Member ID: 842356691252936704, Member Name: ano_1021, Channel ID: 1392743838959009813, Message: ❓
Member ID: 842356691252936704, Member Name: ano_1021, Channel ID: 1392743838959009813, Message: 🥸
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 點解要比真名
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392895662793818152, Message: 初見99wtf
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 網絡實名制
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 我都玩虛擬世界了，還給真名👄
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 傻比了
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 我都玩baby，還給真名👄
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 傻比了
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 我是傻比👄
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: 想quit game
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 你的確是
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 但係你介紹先
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 😂🫵
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 十秒guess
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 你太baby了<@879008087560830986>
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: geoguess
Member ID: 842356691252936704, Member Name: ano_1021, Channel ID: 1392743838959009813, Message: ❓
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 😂🫵🫵
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: hello各位我係新上任嘅baby
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: 快男
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: hi baby
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 透露咁多個人資訊遲早瀨野，玩網絡就唔好咁快俾個資👄
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 時序： <@842356691252936704> 介紹D/s概念 -> 我問問朋友 -> 我知道了
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 你永遠唔知對方同你炒左之後會點搞鳩你
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: <:bocchi_3:1393084323116355704>
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 👄
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: Baby有故事？
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: my name is public toilet so is fine
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 冇
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: Baby有故事？
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 但見過好多人瀨野
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 相互毀滅保證
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 交換嗰邊資
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 細個試過俾，然後條友寫係死亡筆記上面，我覺得勁嬲👄
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 所以大家交換我先換
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 或者現實識我嘅人都可以搞我
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535>
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 無，有啲人唔怕搞鳩自己
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 👄
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 如果係咁嘅話我都冇計
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 真，所以我都比左我個名
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: so no give better than give
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 👄
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 我都比人寫過 啱啱投完胎
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 我都比人寫過 啱啱投完胎
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 其實好sus
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: sus
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 大家保持一定距離先可以暢所欲言
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 所以大家交換我先換
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 我都比人寫過 16年前投完胎
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 🫵
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 我都比人寫過 啱啱投完胎
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 收到
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 打完mai未
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 👄防人之心不可無
Member ID: 548840903326957598, Member Name: colahk123, Channel ID: 1392743838959009813, Message: 打完
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 我人畜無害不騙人
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 你去同佢地打mai啦唔使理我㗎😭😭對唔住呀真係唔使理我㗎😭😭我自己一個人就得😭😭真係唔使理我㗎我唔影響你啦😭😭去啦你去同佢哋玩啦😭😭你玩得開心就好😭😭我自己一個人打😭😭
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: Hi
Member ID: 548840903326957598, Member Name: colahk123, Channel ID: 1392743838959009813, Message: 你去同佢地打mai啦唔使理我㗎😭😭對唔住呀真係唔使理我㗎😭😭我自己一個人就得😭😭真係唔使理我㗎我唔影響你啦😭😭去啦你去同佢哋玩啦😭😭你玩得開心就好😭😭我自己一個人打😭😭
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 係 <@879008087560830986> 以小人之心度君子之腹
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 1071793284017569863, Member Name: tkoiuchhii_, Channel ID: 1392743838959009813, Message: baby見慣世間黑暗，唔信任人類了
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 仔仔們，唔好覺得自己係仔就唔會被人搞
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 👄
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 我都想比人搞
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 我信，但不代表不防
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392895662793818152, Message: 新之成村人
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 👄
Member ID: 548840903326957598, Member Name: colahk123, Channel ID: 1392743838959009813, Message: 
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 腳毛數量對決？
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535>
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 腳毛數量對決？
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 媽咪細細個教我唔好笠亂俾個人資料其他人
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 媽咪細細個教我唔好笠亂俾個人資料其他人
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 少
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: ❓
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535>
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 我腳毛多
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 😂🫵
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 我腳毛多
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 😂🫵
Member ID: 1071793284017569863, Member Name: tkoiuchhii_, Channel ID: 1392743838959009813, Message: 其實係，所以我IG都唔比人fol
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 小毛仔，腳毛都沒生齊
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 腳毛哥
Member ID: 548840903326957598, Member Name: colahk123, Channel ID: 1392743838959009813, Message: 我沒有腳毛
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 我腳毛少
Member ID: 548840903326957598, Member Name: colahk123, Channel ID: 1392743838959009813, Message: 羨慕？
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 羨慕？
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 我都好多post
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 👄
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 伸有中學相
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 😁
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: Ig?
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: ys
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: no give u guys
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 😁😁
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 你就好啦
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392895662793818152, Message: 新之排到2046
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 你就衰啦
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 你就衰啦
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 係，我中學畢業
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 贏過你地
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 😛
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 😁
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 啱啱中學畢業？
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 我幼稚園畢業 贏過你哋
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 係
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 我廁所系畢業 打敗99%香港人
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 我啱出世
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 文盲？😂🫵
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 我胎教畢業 贏過你哋
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 打敗99%群友
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: <:486:1393059109368107008>
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 😡🫵🏻
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392736082168250459, Message: 幾點
Member ID: 679223846921830401, Member Name: kaxunya_, Channel ID: 1392743838959009813, Message: ？
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 打敗99%群友
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 俾99%群友打敗
Member ID: 936583224400965673, Member Name: k.h._.618, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535> <:mtm_1:1393049251323449535>
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535> <:mtm_1:1393049251323449535>
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535> <:mtm_1:1393049251323449535>
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: Jacky vs cola
Member ID: 548840903326957598, Member Name: colahk123, Channel ID: 1392743838959009813, Message: 俾99%群友打敗
Member ID: 936583224400965673, Member Name: k.h._.618, Channel ID: 1392743838959009813, Message: no
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: Jacky vs me
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 俾99%群友打敗
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: Jacky vs qttyii
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: takop帥潮嚟<:bocchi_1:1393049648033435729>
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: Jqcky vs 主播
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 點跟
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: takop帥潮嚟<:bocchi_1:1393049648033435729>
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: I win
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: takop帥潮嚟<:bocchi_1:1393049648033435729>
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: i lose
Member ID: 548840903326957598, Member Name: colahk123, Channel ID: 1392743838959009813, Message: # 群除我帥潮
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: # 群除我帥潮
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: # 群除我帥潮
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: # 群除我帥潮
Member ID: 936583224400965673, Member Name: k.h._.618, Channel ID: 1392745091206217728, Message: 屌我好撚wing
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: # 群除我帥潮
Member ID: 936583224400965673, Member Name: k.h._.618, Channel ID: 1392745091206217728, Message: 5gjm
Member ID: 548840903326957598, Member Name: colahk123, Channel ID: 1392745091206217728, Message: 明
Member ID: 936583224400965673, Member Name: k.h._.618, Channel ID: 1392743838959009813, Message: # 群除我帥潮
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 到我打mai了
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: Bye
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: <:bocchi_2:1393094958847627294>
Member ID: 548840903326957598, Member Name: colahk123, Channel ID: 1392743838959009813, Message: # <@936583224400965673> wing哥
Member ID: 548840903326957598, Member Name: colahk123, Channel ID: 1392743838959009813, Message: 翼哥
Member ID: 936583224400965673, Member Name: k.h._.618, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535> <:mtm_1:1393049251323449535> <:mtm_1:1393049251323449535> <:mtm_1:1393049251323449535>
Member ID: 936583224400965673, Member Name: k.h._.618, Channel ID: 1392743838959009813, Message: redbull
Member ID: 936583224400965673, Member Name: k.h._.618, Channel ID: 1392743838959009813, Message: 送你一對翼
Member ID: 679223846921830401, Member Name: kaxunya_, Channel ID: 1392743838959009813, Message: （我帥潮就唔使著初華T出街啦
Member ID: 679223846921830401, Member Name: kaxunya_, Channel ID: 1392743838959009813, Message: 笑咗
Member ID: 936583224400965673, Member Name: k.h._.618, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535> <:mtm_1:1393049251323449535>
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: 我遲啲跟takop搵食
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 我遲啲跟takop搵食
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 我遲啲跟takop搵食
Member ID: 548840903326957598, Member Name: colahk123, Channel ID: 1392743838959009813, Message: 我遲啲跟wing哥搵食
Member ID: 936583224400965673, Member Name: k.h._.618, Channel ID: 1392743838959009813, Message: <:bocchi_2:1393094958847627294>
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 我遲啲跟wing哥搵食
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: 帥潮着乜都靚
Member ID: 548840903326957598, Member Name: colahk123, Channel ID: 1392743838959009813, Message: # 你地帥潮着乜都靚
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: # 你地帥潮着乜都靚
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: # 你地帥潮着乜都靚
Member ID: 844043291934064650, Member Name: ynanqwq, Channel ID: 1392895662793818152, Message: <a:BocchiAvoid:1042042469363232778>
Member ID: 844043291934064650, Member Name: ynanqwq, Channel ID: 1392895662793818152, Message: 原來你地3個人
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392895662793818152, Message: 我走咗了
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1394955832415879248, Message: https://youtu.be/HPMyMj_eF1w?si=WDfzbcGLw3Ib4Ls_
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1394955832415879248, Message: @中學生群友
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1394955832415879248, Message: 有幾多人聽過
